Ticker,Date,Open,High,Low,Close,Adj Close,Volume
^GSPC,2021-12-15 05:00:00,4636.4599609375,4712.60009765625,4611.22021484375,4709.85009765625,4709.85009765625,4910130000
^GSPC,2021-12-16 05:00:00,4719.1298828125,4731.990234375,4651.89013671875,4668.669921875,4668.669921875,4829500000
^GSPC,2021-12-17 05:00:00,4652.5,4666.7001953125,4600.22021484375,4620.64013671875,4620.64013671875,7987090000
^GSPC,2021-12-20 05:00:00,4587.89990234375,4587.89990234375,4531.10009765625,4568.02001953125,4568.02001953125,4635700000
^GSPC,2021-12-21 05:00:00,4594.9599609375,4651.14013671875,4583.16015625,4649.22998046875,4649.22998046875,4072430000
^GSPC,2021-12-22 05:00:00,4650.35986328125,4697.669921875,4645.52978515625,4696.56005859375,4696.56005859375,3319610000
^GSPC,2021-12-23 05:00:00,4703.9599609375,4740.740234375,4703.9599609375,4725.7900390625,4725.7900390625,2913040000
^GSPC,2021-12-27 05:00:00,4733.990234375,4791.490234375,4733.990234375,4791.18994140625,4791.18994140625,2770290000
^GSPC,2021-12-28 05:00:00,4795.490234375,4807.02001953125,4780.0400390625,4786.35009765625,4786.35009765625,2707920000
^GSPC,2021-12-29 05:00:00,4788.64013671875,4804.06005859375,4778.080078125,4793.06005859375,4793.06005859375,2963310000
^GSPC,2021-12-30 05:00:00,4794.22998046875,4808.93017578125,4775.330078125,4778.72998046875,4778.72998046875,3124950000
^GSPC,2021-12-31 05:00:00,4775.2099609375,4786.830078125,4765.75,4766.18017578125,4766.18017578125,2677820000
^GSPC,2022-01-03 05:00:00,4778.14013671875,4796.64013671875,4758.169921875,4796.56005859375,4796.56005859375,3831020000
^GSPC,2022-01-04 05:00:00,4804.509765625,4818.6201171875,4774.27001953125,4793.5400390625,4793.5400390625,4683170000
^GSPC,2022-01-05 05:00:00,4787.990234375,4797.7001953125,4699.43994140625,4700.580078125,4700.580078125,4887960000
^GSPC,2022-01-06 05:00:00,4693.39013671875,4725.009765625,4671.259765625,4696.0498046875,4696.0498046875,4295280000
^GSPC,2022-01-07 05:00:00,4697.66015625,4707.9501953125,4662.740234375,4677.02978515625,4677.02978515625,4181510000
^GSPC,2022-01-10 05:00:00,4655.33984375,4673.02001953125,4582.240234375,4670.2900390625,4670.2900390625,4511810000
^GSPC,2022-01-11 05:00:00,4669.14013671875,4714.1298828125,4638.27001953125,4713.06982421875,4713.06982421875,4101590000
^GSPC,2022-01-12 05:00:00,4728.58984375,4748.830078125,4706.7099609375,4726.35009765625,4726.35009765625,4048220000
^GSPC,2022-01-13 05:00:00,4733.56005859375,4744.1298828125,4650.2900390625,4659.02978515625,4659.02978515625,4251730000
^GSPC,2022-01-14 05:00:00,4637.990234375,4665.1298828125,4614.75,4662.85009765625,4662.85009765625,4338490000
^GSPC,2022-01-18 05:00:00,4632.240234375,4632.240234375,4568.7001953125,4577.10986328125,4577.10986328125,4748700000
^GSPC,2022-01-19 05:00:00,4588.02978515625,4611.5498046875,4530.2001953125,4532.759765625,4532.759765625,4465740000
^GSPC,2022-01-20 05:00:00,4547.35009765625,4602.10986328125,4477.9501953125,4482.72998046875,4482.72998046875,4640870000
^GSPC,2022-01-21 05:00:00,4471.3798828125,4494.52001953125,4395.33984375,4397.93994140625,4397.93994140625,5589100000
^GSPC,2022-01-24 05:00:00,4356.31982421875,4417.35009765625,4222.6201171875,4410.1298828125,4410.1298828125,6928110000
^GSPC,2022-01-25 05:00:00,4366.64013671875,4411.009765625,4287.10986328125,4356.4501953125,4356.4501953125,5145050000
^GSPC,2022-01-26 05:00:00,4408.43017578125,4453.22998046875,4304.7998046875,4349.93017578125,4349.93017578125,5570640000
^GSPC,2022-01-27 05:00:00,4380.580078125,4428.740234375,4309.5,4326.509765625,4326.509765625,5214200000
^GSPC,2022-01-28 05:00:00,4336.18994140625,4432.72021484375,4292.4599609375,4431.85009765625,4431.85009765625,5031090000
^GSPC,2022-01-31 05:00:00,4431.7900390625,4516.89013671875,4414.02001953125,4515.5498046875,4515.5498046875,5098610000
^GSPC,2022-02-01 05:00:00,4519.56982421875,4550.490234375,4483.52978515625,4546.5400390625,4546.5400390625,4816830000
^GSPC,2022-02-02 05:00:00,4566.39013671875,4595.31005859375,4544.31982421875,4589.3798828125,4589.3798828125,4481580000
^GSPC,2022-02-03 05:00:00,4535.41015625,4542.8798828125,4470.39013671875,4477.43994140625,4477.43994140625,4401970000
^GSPC,2022-02-04 05:00:00,4482.7900390625,4539.66015625,4451.5,4500.52978515625,4500.52978515625,4706290000
^GSPC,2022-02-07 05:00:00,4505.75,4521.85986328125,4471.47021484375,4483.8701171875,4483.8701171875,4228480000
^GSPC,2022-02-08 05:00:00,4480.02001953125,4531.31982421875,4465.39990234375,4521.5400390625,4521.5400390625,4459620000
^GSPC,2022-02-09 05:00:00,4547.0,4590.02978515625,4547.0,4587.18017578125,4587.18017578125,4524350000
^GSPC,2022-02-10 05:00:00,4553.240234375,4588.919921875,4484.31005859375,4504.080078125,4504.080078125,5314860000
^GSPC,2022-02-11 05:00:00,4506.27001953125,4526.330078125,4401.41015625,4418.64013671875,4418.64013671875,5251500000
^GSPC,2022-02-14 05:00:00,4412.60986328125,4426.22021484375,4364.83984375,4401.669921875,4401.669921875,4600390000
^GSPC,2022-02-15 05:00:00,4429.27978515625,4472.77001953125,4429.27978515625,4471.06982421875,4471.06982421875,4430830000
^GSPC,2022-02-16 05:00:00,4455.75,4489.5498046875,4429.68017578125,4475.009765625,4475.009765625,4283640000
^GSPC,2022-02-17 05:00:00,4456.06005859375,4456.06005859375,4373.81005859375,4380.259765625,4380.259765625,4539420000
^GSPC,2022-02-18 05:00:00,4384.56982421875,4394.60009765625,4327.22021484375,4348.8701171875,4348.8701171875,4708060000
^GSPC,2022-02-22 05:00:00,4332.740234375,4362.1201171875,4267.10986328125,4304.759765625,4304.759765625,5121900000
^GSPC,2022-02-23 05:00:00,4324.93017578125,4341.509765625,4221.509765625,4225.5,4225.5,4797430000
^GSPC,2022-02-24 05:00:00,4155.77001953125,4294.72998046875,4114.64990234375,4288.7001953125,4288.7001953125,6752130000
^GSPC,2022-02-25 05:00:00,4298.3798828125,4385.33984375,4286.830078125,4384.64990234375,4384.64990234375,5177060000
^GSPC,2022-02-28 05:00:00,4354.169921875,4388.83984375,4315.1201171875,4373.93994140625,4373.93994140625,6071370000
^GSPC,2022-03-01 05:00:00,4363.14013671875,4378.4501953125,4279.5400390625,4306.259765625,4306.259765625,5846230000
^GSPC,2022-03-02 05:00:00,4322.56005859375,4401.47998046875,4322.56005859375,4386.5400390625,4386.5400390625,5337870000
^GSPC,2022-03-03 05:00:00,4401.31005859375,4416.77978515625,4345.56005859375,4363.490234375,4363.490234375,5039890000
^GSPC,2022-03-04 05:00:00,4342.1201171875,4342.1201171875,4284.97998046875,4328.8701171875,4328.8701171875,5797380000
^GSPC,2022-03-07 05:00:00,4327.009765625,4327.009765625,4199.85009765625,4201.08984375,4201.08984375,6940470000
^GSPC,2022-03-08 05:00:00,4202.66015625,4276.93994140625,4157.8701171875,4170.7001953125,4170.7001953125,7243120000
^GSPC,2022-03-09 05:00:00,4223.10009765625,4299.39990234375,4223.10009765625,4277.8798828125,4277.8798828125,5662670000
^GSPC,2022-03-10 05:00:00,4252.5498046875,4268.27978515625,4209.7998046875,4259.52001953125,4259.52001953125,4980830000
^GSPC,2022-03-11 05:00:00,4279.5,4291.009765625,4200.490234375,4204.31005859375,4204.31005859375,4938640000
^GSPC,2022-03-14 04:00:00,4202.75,4247.56982421875,4161.72021484375,4173.10986328125,4173.10986328125,5574920000
^GSPC,2022-03-15 04:00:00,4188.81982421875,4271.0498046875,4187.89990234375,4262.4501953125,4262.4501953125,5392470000
^GSPC,2022-03-16 04:00:00,4288.14013671875,4358.89990234375,4251.990234375,4357.85986328125,4357.85986328125,6309750000
^GSPC,2022-03-17 04:00:00,4345.10986328125,4412.669921875,4335.64990234375,4411.669921875,4411.669921875,4985090000
^GSPC,2022-03-18 04:00:00,4407.33984375,4465.39990234375,4390.56982421875,4463.1201171875,4463.1201171875,8278430000
^GSPC,2022-03-21 04:00:00,4462.39990234375,4481.75,4424.2998046875,4461.18017578125,4461.18017578125,4869820000
^GSPC,2022-03-22 04:00:00,4469.10009765625,4522.0,4469.10009765625,4511.60986328125,4511.60986328125,4754840000
^GSPC,2022-03-23 04:00:00,4493.10009765625,4501.06982421875,4455.81005859375,4456.240234375,4456.240234375,4550670000
^GSPC,2022-03-24 04:00:00,4469.97998046875,4520.580078125,4465.169921875,4520.16015625,4520.16015625,4131390000
^GSPC,2022-03-25 04:00:00,4522.91015625,4546.02978515625,4501.06982421875,4543.06005859375,4543.06005859375,4305020000
^GSPC,2022-03-28 04:00:00,4541.08984375,4575.64990234375,4517.68994140625,4575.52001953125,4575.52001953125,4312260000
^GSPC,2022-03-29 04:00:00,4602.85986328125,4637.2998046875,4589.66015625,4631.60009765625,4631.60009765625,5085910000
^GSPC,2022-03-30 04:00:00,4624.2001953125,4627.77001953125,4581.31982421875,4602.4501953125,4602.4501953125,4385570000
^GSPC,2022-03-31 04:00:00,4599.02001953125,4603.06982421875,4530.41015625,4530.41015625,4530.41015625,4823020000
^GSPC,2022-04-01 04:00:00,4540.31982421875,4548.7001953125,4507.56982421875,4545.85986328125,4545.85986328125,4562940000
^GSPC,2022-04-04 04:00:00,4547.97021484375,4583.5,4539.2099609375,4582.64013671875,4582.64013671875,4547350000
^GSPC,2022-04-05 04:00:00,4572.4501953125,4593.4501953125,4514.169921875,4525.1201171875,4525.1201171875,4800620000
^GSPC,2022-04-06 04:00:00,4494.169921875,4503.93994140625,4450.0400390625,4481.14990234375,4481.14990234375,4986830000
^GSPC,2022-04-07 04:00:00,4474.64990234375,4521.16015625,4450.2998046875,4500.2099609375,4500.2099609375,4821490000
^GSPC,2022-04-08 04:00:00,4494.14990234375,4520.41015625,4474.60009765625,4488.27978515625,4488.27978515625,4083200000
^GSPC,2022-04-11 04:00:00,4462.64013671875,4464.35009765625,4408.3798828125,4412.52978515625,4412.52978515625,4266290000
^GSPC,2022-04-12 04:00:00,4437.58984375,4471.0,4381.33984375,4397.4501953125,4397.4501953125,4152090000
^GSPC,2022-04-13 04:00:00,4394.2998046875,4453.919921875,4392.7001953125,4446.58984375,4446.58984375,3828150000
^GSPC,2022-04-14 04:00:00,4449.1201171875,4460.4599609375,4390.77001953125,4392.58984375,4392.58984375,4083090000
^GSPC,2022-04-18 04:00:00,4385.6298828125,4410.31005859375,4370.2998046875,4391.68994140625,4391.68994140625,3910490000
^GSPC,2022-04-19 04:00:00,4390.6298828125,4471.02978515625,4390.6298828125,4462.2099609375,4462.2099609375,4108120000
^GSPC,2022-04-20 04:00:00,4472.259765625,4488.2900390625,4448.759765625,4459.4501953125,4459.4501953125,4290450000
^GSPC,2022-04-21 04:00:00,4489.169921875,4512.93994140625,4384.47021484375,4393.66015625,4393.66015625,4636890000
^GSPC,2022-04-22 04:00:00,4385.830078125,4385.830078125,4267.6201171875,4271.77978515625,4271.77978515625,4651940000
^GSPC,2022-04-25 04:00:00,4255.33984375,4299.02001953125,4200.81982421875,4296.1201171875,4296.1201171875,5240040000
^GSPC,2022-04-26 04:00:00,4278.14013671875,4278.14013671875,4175.0400390625,4175.2001953125,4175.2001953125,4689970000
^GSPC,2022-04-27 04:00:00,4186.52001953125,4240.7099609375,4162.89990234375,4183.9599609375,4183.9599609375,4769680000
^GSPC,2022-04-28 04:00:00,4222.580078125,4308.4501953125,4188.6298828125,4287.5,4287.5,4854180000
^GSPC,2022-04-29 04:00:00,4253.75,4269.68017578125,4124.27978515625,4131.93017578125,4131.93017578125,5084030000
^GSPC,2022-05-02 04:00:00,4130.60986328125,4169.81005859375,4062.510009765625,4155.3798828125,4155.3798828125,5163790000
^GSPC,2022-05-03 04:00:00,4159.77978515625,4200.10009765625,4147.080078125,4175.47998046875,4175.47998046875,4582050000
^GSPC,2022-05-04 04:00:00,4181.18017578125,4307.66015625,4148.91015625,4300.169921875,4300.169921875,5136360000
^GSPC,2022-05-05 04:00:00,4270.43017578125,4270.43017578125,4106.009765625,4146.8701171875,4146.8701171875,5077030000
^GSPC,2022-05-06 04:00:00,4128.169921875,4157.68994140625,4067.909912109375,4123.33984375,4123.33984375,5116940000
^GSPC,2022-05-09 04:00:00,4081.27001953125,4081.27001953125,3975.47998046875,3991.239990234375,3991.239990234375,5954520000
^GSPC,2022-05-10 04:00:00,4035.179931640625,4068.820068359375,3958.169921875,4001.050048828125,4001.050048828125,5885820000
^GSPC,2022-05-11 04:00:00,3990.080078125,4049.090087890625,3928.820068359375,3935.179931640625,3935.179931640625,5816140000
^GSPC,2022-05-12 04:00:00,3903.949951171875,3964.800048828125,3858.8701171875,3930.080078125,3930.080078125,6286450000
^GSPC,2022-05-13 04:00:00,3963.89990234375,4038.8798828125,3963.89990234375,4023.889892578125,4023.889892578125,5183340000
^GSPC,2022-05-16 04:00:00,4013.02001953125,4046.4599609375,3983.989990234375,4008.010009765625,4008.010009765625,4415030000
^GSPC,2022-05-17 04:00:00,4052.0,4090.719970703125,4033.929931640625,4088.85009765625,4088.85009765625,4841410000
^GSPC,2022-05-18 04:00:00,4051.97998046875,4051.97998046875,3911.909912109375,3923.679931640625,3923.679931640625,5103220000
^GSPC,2022-05-19 04:00:00,3899.0,3945.9599609375,3876.580078125,3900.7900390625,3900.7900390625,5113550000
^GSPC,2022-05-20 04:00:00,3927.760009765625,3943.419921875,3810.320068359375,3901.360107421875,3901.360107421875,5130730000
^GSPC,2022-05-23 04:00:00,3919.419921875,3981.8798828125,3909.0400390625,3973.75,3973.75,4420030000
^GSPC,2022-05-24 04:00:00,3942.93994140625,3955.679931640625,3875.1298828125,3941.47998046875,3941.47998046875,4923190000
^GSPC,2022-05-25 04:00:00,3929.590087890625,3999.330078125,3925.030029296875,3978.72998046875,3978.72998046875,4802560000
^GSPC,2022-05-26 04:00:00,3984.60009765625,4075.139892578125,3984.60009765625,4057.840087890625,4057.840087890625,4709970000
^GSPC,2022-05-27 04:00:00,4077.429931640625,4158.490234375,4077.429931640625,4158.240234375,4158.240234375,4375620000
^GSPC,2022-05-31 04:00:00,4151.08984375,4168.33984375,4104.8798828125,4132.14990234375,4132.14990234375,6822640000
^GSPC,2022-06-01 04:00:00,4149.77978515625,4166.5400390625,4073.85009765625,4101.22998046875,4101.22998046875,4531800000
^GSPC,2022-06-02 04:00:00,4095.409912109375,4177.509765625,4074.3701171875,4176.81982421875,4176.81982421875,4405790000
^GSPC,2022-06-03 04:00:00,4137.56982421875,4142.669921875,4098.669921875,4108.5400390625,4108.5400390625,3711110000
^GSPC,2022-06-06 04:00:00,4134.72021484375,4168.77978515625,4109.18017578125,4121.43017578125,4121.43017578125,4332700000
^GSPC,2022-06-07 04:00:00,4096.47021484375,4164.85986328125,4080.18994140625,4160.68017578125,4160.68017578125,4248210000
^GSPC,2022-06-08 04:00:00,4147.1201171875,4160.14013671875,4107.2001953125,4115.77001953125,4115.77001953125,4159470000
^GSPC,2022-06-09 04:00:00,4101.64990234375,4119.10009765625,4017.169921875,4017.820068359375,4017.820068359375,4134170000
^GSPC,2022-06-10 04:00:00,3974.389892578125,3974.389892578125,3900.159912109375,3900.860107421875,3900.860107421875,4889640000
^GSPC,2022-06-13 04:00:00,3838.14990234375,3838.14990234375,3734.300048828125,3749.6298828125,3749.6298828125,5636890000
^GSPC,2022-06-14 04:00:00,3763.52001953125,3778.179931640625,3705.679931640625,3735.47998046875,3735.47998046875,5153890000
^GSPC,2022-06-15 04:00:00,3764.050048828125,3837.56005859375,3722.300048828125,3789.989990234375,3789.989990234375,5530480000
^GSPC,2022-06-16 04:00:00,3728.179931640625,3728.179931640625,3639.77001953125,3666.77001953125,3666.77001953125,5644930000
^GSPC,2022-06-17 04:00:00,3665.89990234375,3707.7099609375,3636.8701171875,3674.840087890625,3674.840087890625,8520740000
^GSPC,2022-06-21 04:00:00,3715.31005859375,3779.64990234375,3715.31005859375,3764.7900390625,3764.7900390625,5292260000
^GSPC,2022-06-22 04:00:00,3733.889892578125,3801.7900390625,3717.68994140625,3759.889892578125,3759.889892578125,5058990000
^GSPC,2022-06-23 04:00:00,3774.7099609375,3802.580078125,3743.52001953125,3795.72998046875,3795.72998046875,5098640000
^GSPC,2022-06-24 04:00:00,3821.75,3913.64990234375,3821.75,3911.739990234375,3911.739990234375,8120260000
^GSPC,2022-06-27 04:00:00,3920.760009765625,3927.719970703125,3889.659912109375,3900.110107421875,3900.110107421875,4325310000
^GSPC,2022-06-28 04:00:00,3913.0,3945.860107421875,3820.139892578125,3821.550048828125,3821.550048828125,4270120000
^GSPC,2022-06-29 04:00:00,3825.090087890625,3836.5,3799.02001953125,3818.830078125,3818.830078125,4211240000
^GSPC,2022-06-30 04:00:00,3785.989990234375,3818.989990234375,3738.669921875,3785.3798828125,3785.3798828125,4840070000
^GSPC,2022-07-01 04:00:00,3781.0,3829.820068359375,3752.10009765625,3825.330078125,3825.330078125,4046950000
^GSPC,2022-07-05 04:00:00,3792.610107421875,3832.18994140625,3742.06005859375,3831.389892578125,3831.389892578125,5076590000
^GSPC,2022-07-06 04:00:00,3831.97998046875,3870.909912109375,3809.3701171875,3845.080078125,3845.080078125,4417720000
^GSPC,2022-07-07 04:00:00,3858.85009765625,3910.6298828125,3858.85009765625,3902.6201171875,3902.6201171875,4057770000
^GSPC,2022-07-08 04:00:00,3888.260009765625,3918.5,3869.340087890625,3899.3798828125,3899.3798828125,3521620000
^GSPC,2022-07-11 04:00:00,3880.93994140625,3880.93994140625,3847.219970703125,3854.429931640625,3854.429931640625,3423480000
^GSPC,2022-07-12 04:00:00,3851.949951171875,3873.409912109375,3802.360107421875,3818.800048828125,3818.800048828125,3817210000
^GSPC,2022-07-13 04:00:00,3779.669921875,3829.43994140625,3759.070068359375,3801.780029296875,3801.780029296875,4109390000
^GSPC,2022-07-14 04:00:00,3763.989990234375,3796.409912109375,3721.56005859375,3790.3798828125,3790.3798828125,4199690000
^GSPC,2022-07-15 04:00:00,3818.0,3863.6201171875,3817.179931640625,3863.159912109375,3863.159912109375,4143800000
^GSPC,2022-07-18 04:00:00,3883.7900390625,3902.43994140625,3818.6298828125,3830.85009765625,3830.85009765625,4046870000
^GSPC,2022-07-19 04:00:00,3860.72998046875,3939.81005859375,3860.72998046875,3936.68994140625,3936.68994140625,4041070000
^GSPC,2022-07-20 04:00:00,3935.320068359375,3974.1298828125,3922.030029296875,3959.89990234375,3959.89990234375,4185300000
^GSPC,2022-07-21 04:00:00,3955.469970703125,3999.2900390625,3927.639892578125,3998.949951171875,3998.949951171875,4132790000
^GSPC,2022-07-22 04:00:00,3998.429931640625,4012.43994140625,3938.860107421875,3961.6298828125,3961.6298828125,3979240000
^GSPC,2022-07-25 04:00:00,3965.719970703125,3975.300048828125,3943.4599609375,3966.840087890625,3966.840087890625,3568340000
^GSPC,2022-07-26 04:00:00,3953.219970703125,3953.219970703125,3910.739990234375,3921.050048828125,3921.050048828125,3778950000
^GSPC,2022-07-27 04:00:00,3951.429931640625,4039.56005859375,3951.429931640625,4023.610107421875,4023.610107421875,4112180000
^GSPC,2022-07-28 04:00:00,4026.1298828125,4078.949951171875,3992.969970703125,4072.429931640625,4072.429931640625,4413000000
^GSPC,2022-07-29 04:00:00,4087.330078125,4140.14990234375,4079.219970703125,4130.2900390625,4130.2900390625,4616360000
^GSPC,2022-08-01 04:00:00,4112.3798828125,4144.9501953125,4096.02001953125,4118.6298828125,4118.6298828125,4202810000
^GSPC,2022-08-02 04:00:00,4104.2099609375,4140.47021484375,4079.81005859375,4091.18994140625,4091.18994140625,4727710000
^GSPC,2022-08-03 04:00:00,4107.9599609375,4167.66015625,4107.9599609375,4155.169921875,4155.169921875,4351760000
^GSPC,2022-08-04 04:00:00,4154.85009765625,4161.2900390625,4135.419921875,4151.93994140625,4151.93994140625,4283320000
^GSPC,2022-08-05 04:00:00,4115.8701171875,4151.580078125,4107.31005859375,4145.18994140625,4145.18994140625,4085940000
